Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision,Fuente_TMAX,Fuente_TMIN,Fuente_Prec
2026-03-04,30.9,16.4,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-05,30.5,18.7,2.3,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-06,25.7,20.6,16.3,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-07,28.5,20.4,0.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-08,25.0,17.6,2.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-09,27.2,18.8,3.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-10,28.3,16.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-11,28.6,16.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-12,27.5,14.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-13,30.2,17.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-14,27.7,18.8,0.2,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-15,31.6,15.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-16,33.0,19.7,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-03-17,31.5,19.6,1.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-18,27.4,15.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-19,29.2,15.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-20,26.6,19.4,11.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-21,21.3,17.3,9.5,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-22,23.0,9.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-23,23.4,12.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-24,23.3,7.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-25,25.1,9.7,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-26,26.6,16.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-03-27,28.0,19.0,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-03-28,32.0,21.2,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-03-29,34.6,23.8,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-03-30,34.1,23.7,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-03-31,34.2,23.7,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-04-01,31.8,22.7,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-04-02,27.9,20.7,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-04-03,30.6,20.2,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-04-04,22.4,15.8,14.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-05,18.4,12.7,0.2,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-06,16.7,14.0,57.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-07,19.8,16.3,0.7,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-08,22.8,13.4,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-04-09,23.5,9.9,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-04-10,24.0,12.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-11,22.0,13.2,1.2,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-12,26.2,12.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-13,26.6,14.9,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-14,23.5,19.7,3.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-15,22.0,19.2,2.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-04-16,26.0,19.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-17,27.3,14.1,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-18,27.6,12.3,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-19,28.1,17.1,0.6,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-20,25.7,16.0,0.5,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-21,22.5,14.0,0.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-22,22.0,8.2,0.3,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-23,23.5,9.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-24,24.0,9.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-25,25.0,13.2,6.2,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-26,20.4,7.3,0.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-27,16.1,3.9,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-28,22.6,5.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-29,24.0,8.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-04-30,25.0,5.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-01,26.2,13.7,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-05-02,19.9,6.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-03,19.0,3.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-04,23.5,5.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-05,25.7,15.6,0.6,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-06,30.5,20.2,21.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-07,25.0,12.4,6.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-08,14.5,6.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-09,17.5,6.2,0.3,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-10,17.5,-1.1,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-11,20.0,0.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-12,22.3,3.9,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-13,18.2,7.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-14,18.2,9.9,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-15,18.6,3.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-16,16.9,8.6,0.7,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-17,11.8,7.8,4.5,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
